spotify_id,popularity,danceability,energy,acousticness,instrumentalness,liveness,speechiness,tempo,valence,mode,key,album_release_date,release_year,release_month,release_day,release_recency,first_snapshot_date,last_snapshot_date,days_on_spotify,popularity_class
6b6qi0ObycTK8hdrkgU21Y,78,0.742,0.562,0.104,9.7e-05,0.0768,0.0806,139.985,0.545,0.0,5.0,2024-08-22,2024,8,22,90,2024-09-14,2024-10-01,17,2
6b81dy3WjbozXK6b7C1gu5,81,0.75,0.671,0.468,3.75e-06,0.108,0.0532,114.902,0.738,1.0,0.0,2024-02-16,2024,2,16,278,2024-02-27,2024-03-23,25,2
6b88vMQia1ddGYjkQPTizO,22,0.568,0.773,0.653,0.0,0.189,0.279,106.542,0.553,0.0,1.0,2023-11-24,2023,11,24,362,2023-11-26,2023-11-26,0,0
6b8Be6ljOzmkOmFslEb23P,82,0.818,0.803,0.034,0.0,0.153,0.0797,106.97,0.632,1.0,1.0,2016-11-17,2016,11,17,2925,2024-04-02,2024-09-12,163,2
6bALO8Bm07OPy15XYp6Ojb,59,0.566,0.673,0.12,1.07e-06,0.0728,0.113,121.16699999999999,0.357,1.0,0.0,2024-09-06,2024,9,6,75,2024-09-07,2024-10-31,54,1
6bBQmflDHD8a35PeZjw44J,65,0.716,0.6849999999999999,0.312,0.0,0.224,0.169,114.002,0.791,1.0,1.0,2023-12-15,2023,12,15,341,2023-12-17,2024-04-20,125,1
6bCLkzoE3agC7Ws9NxVxIn,68,0.769,0.31,0.872,0.0,0.144,0.372,77.994,0.71,0.0,9.0,2016-01-05,2016,1,5,3242,2023-10-18,2024-10-31,379,1
6bCu7FswJ645hR55DcuNbl,46,0.447,0.569,0.0645,1.67e-06,0.0968,0.0254,161.937,0.531,1.0,8.0,1995-01-01,1995,1,1,10916,2023-11-14,2023-12-30,46,1
6bFD28m0wxDX6CpzTKKCnT,49,0.875,0.404,0.00126,0.000723,0.0443,0.0568,111.015,0.492,1.0,11.0,2023-11-10,2023,11,10,376,2023-11-12,2024-01-08,57,1
6bJJTDQthQY85h4W1l0vad,63,0.833,0.672,0.0203,0.0,0.105,0.198,107.02,0.397,0.0,4.0,2023-07-07,2023,7,7,502,2023-10-18,2024-02-03,108,1
6bMexmPJgSkZyNDV0QZGsI,40,0.638,0.535,0.543,0.0,0.0906,0.029599999999999998,78.182,0.216,0.0,11.0,1992-01-01,1992,1,1,12012,2024-07-14,2024-08-11,28,0
6bMgCXapeQEVFgAOr8EvgY,63,0.485,0.452,0.436,7.07e-06,0.196,0.0379,133.517,0.158,1.0,7.0,2023-04-20,2023,4,20,580,2023-10-18,2024-10-08,356,1
6bN41HjY008ggroMFxNLaa,82,0.5187272727272728,0.5261363636363637,0.3624090909090909,0.0,0.09650681818181818,0.4553409090909091,172.43206818181818,0.5430681818181818,0.0,3.0,2023-11-17,2023,11,17,369,2023-11-19,2024-06-28,222,2
6bP3G7LLW1e8pCZ333w9vB,54,0.606,0.545,0.0105,1.32e-06,0.193,0.47,106.584,0.261,1.0,7.0,2024-07-25,2024,7,25,118,2024-07-28,2024-09-21,55,1
6bPCYlgOrobxmSSNMAIUdW,64,0.795,0.591,0.339,0.0802,0.128,0.0444,108.013,0.617,1.0,0.0,2024-02-02,2024,2,2,292,2024-02-04,2024-03-09,34,1
6bPeQsnBv2qQB19HZcl3eY,52,0.726,0.595,0.822,0.00425,0.161,0.0382,124.867,0.959,0.0,0.0,2024-01-08,2024,1,8,317,2024-02-15,2024-03-01,15,1
6bQftLbIxlg6uMXEL77h1a,55,0.523,0.709,0.191,8.86e-06,0.109,0.0928,143.969,0.588,1.0,9.0,2024-07-15,2024,7,15,128,2024-07-30,2024-08-07,8,1
6bY9SWpW1GyCcZS64ttPae,29,0.594,0.707,0.0045,0.0,0.232,0.0369,132.909,0.7239999999999999,1.0,7.0,2024-10-04,2024,10,4,47,2024-10-06,2024-10-08,2,0
6bZoSXs4RbMgJaAnEiQsHz,61,0.801,0.447,0.305,0.0,0.102,0.167,139.947,0.441,1.0,7.0,2023-06-30,2023,6,30,509,2023-10-18,2023-11-18,31,1
6bcdiJvYNX115yvbh3wASz,79,0.783,0.781,0.574,0.0,0.323,0.0419,125.9,0.771,1.0,4.0,2014-02-25,2014,2,25,3921,2024-02-14,2024-02-26,12,2
6bkxoNG2cg4hjtrniCGVwB,58,0.752,0.638,0.0699,0.0,0.151,0.0863,92.037,0.788,1.0,7.0,2024-09-13,2024,9,13,68,2024-10-06,2024-10-23,17,1
6bltDO0jvqd9OQqhtR4Hjf,59,0.806,0.926,0.06,0.265,0.0787,0.0427,124.001,0.8970000000000001,0.0,3.0,2024-04-03,2024,4,3,231,2024-06-01,2024-10-31,152,1
6bmTNiH8blviXxFDVoAuL7,62,0.668,0.677,0.304,0.00324,0.119,0.236,163.934,0.581,0.0,3.0,2023-08-24,2023,8,24,454,2023-10-18,2023-11-19,32,1
6bmmHeCvZI92pRiTHxEdTC,78,0.616,0.669,0.562,0.0,0.177,0.0349,116.97299999999998,0.475,1.0,1.0,2023-12-20,2023,12,20,336,2023-12-23,2024-10-21,303,2
6bsk1KhWvXQpziEY8GXSTa,66,0.451,0.296,0.761,0.0189,0.113,0.0426,142.067,0.057100000000000005,0.0,6.0,2024-01-05,2024,1,5,320,2024-01-06,2024-04-12,97,1
6bv7FSnmnO2FYh0ucgDZkg,32,0.735,0.755,0.0572,0.0,0.164,0.359,114.177,0.364,1.0,11.0,2024-09-06,2024,9,6,75,2024-09-07,2024-09-07,0,0
6by2LFOZ8SarE3znJm9b04,39,0.65,0.856,0.0798,0.0,0.112,0.0284,129.988,0.895,0.0,4.0,2023-12-29,2023,12,29,327,2023-12-31,2024-01-01,1,0
6bzWp9PgSz1CtDVWijf7aa,60,0.513,0.144,0.926,0.0,0.117,0.0454,134.03,0.42900000000000005,1.0,3.0,2010-09-07,2010,9,7,5188,2023-11-18,2023-12-31,43,1
6c0cbRgAHgRqWFTQ34U69b,54,0.538,0.542,0.0461,0.0,0.115,0.183,81.825,0.497,1.0,1.0,2024-10-18,2024,10,18,33,2024-10-20,2024-10-21,1,1
6c0rii1TOf2fvq3hhqqExW,0,0.692,0.557,0.173,0.0,0.199,0.123,160.004,0.291,0.0,9.0,2024-04-12,2024,4,12,222,2024-04-13,2024-04-13,0,0
6c4Po8zyQjB4cR5XgLhcGb,83,0.796,0.45499999999999996,0.637,3.59e-06,0.156,0.0997,99.958,0.352,0.0,1.0,2023-03-10,2023,3,10,621,2023-10-18,2024-10-31,379,2
6cChz3Pak7UtjuVJJRZmCm,73,0.593,0.583,0.4,0.0,0.194,0.030600000000000002,142.0,0.656,1.0,10.0,2024-09-27,2024,9,27,54,2024-09-29,2024-10-31,32,2
6cFW2FPaUL4YRJfS9zFJaV,78,0.421,0.813,0.313,0.0,0.371,0.05740000000000001,180.22,0.559,1.0,3.0,2024-04-04,2024,4,4,230,2024-04-05,2024-09-23,171,2
6cHIlTBxzGoCivKNUs8fwD,57,0.6,0.855,0.0192,0.0,0.0712,0.0389,126.017,0.541,1.0,9.0,2018-12-19,2018,12,19,2163,2023-12-04,2023-12-27,23,1
6cHJBXRYMS2vCPeO2IaSKY,43,0.692,0.779,0.0829,0.0,0.38,0.0439,129.057,0.792,1.0,4.0,2015-07-31,2015,7,31,3400,2024-08-10,2024-08-10,0,0
6cRyy0XvzIdbSNzjYAOoFf,77,0.8490000000000001,0.521,0.409,0.0,0.322,0.474,80.001,0.36399999999999993,0.0,8.0,2024-01-31,2024,1,31,294,2024-02-03,2024-02-20,17,2
6cSfO7AiNbM9J1TNiYkWa3,66,0.359,0.268,0.846,0.0,0.058,0.0342,169.982,0.135,1.0,1.0,2024-08-16,2024,8,16,96,2024-08-17,2024-08-23,6,1
6cStn8ifAT1MkQoDHPd6YP,67,0.689,0.735,0.0148,0.00308,0.339,0.0483,129.97,0.963,1.0,8.0,2024-05-14,2024,5,14,190,2024-05-16,2024-07-23,68,1
6cZDl8ZJKjAg1MV8Vo0E5m,58,0.69,0.844,0.26,1.2100000000000001e-05,0.112,0.0598,165.958,0.634,1.0,0.0,2023-08-25,2023,8,25,453,2024-02-14,2024-06-30,137,1
6cZcn282SIMmuO8FHN8634,63,0.513,0.506,0.386,0.0,0.126,0.0404,87.478,0.461,0.0,2.0,2023-08-17,2023,8,17,461,2024-06-11,2024-06-26,15,1
6caOwpGxb74kbrSO2b2Fzn,55,0.776,0.446,0.20500000000000002,4.92e-06,0.109,0.516,131.871,0.535,1.0,8.0,2024-06-28,2024,6,28,145,2024-06-28,2024-07-10,12,1
6cbIICgbxjXqt90w3xMJrH,63,0.565,0.7,0.322,0.0,0.0875,0.0551,103.988,0.567,0.0,10.0,2024-07-05,2024,7,5,138,2024-07-07,2024-09-28,83,1
6cdiviyVL3tFYE1eDcmUzL,74,0.7159999999999999,0.542,0.35799999999999993,0.0,0.106,0.304,77.502,0.571,1.0,11.0,2020-09-18,2020,9,18,1524,2023-10-18,2024-10-30,378,2
6cdnEHY1zJHs9SFbGiVsIP,50,0.43200000000000005,0.327,0.192,0.000692,0.0932,0.0312,120.939,0.0937,0.0,11.0,2024-10-25,2024,10,25,26,2024-10-27,2024-10-31,4,1
6cg8xpwqNvh7VVPG5dyymT,63,0.675,0.702,0.59,1.88e-06,0.275,0.0409,120.085,0.93,0.0,2.0,2018-11-20,2018,11,20,2192,2024-09-20,2024-09-23,3,1
6cjIlxXM1ca6nxkJ0p27jU,70,0.543,0.779,0.166,0.00234,0.276,0.0415,93.944,0.46,0.0,11.0,2024-01-12,2024,1,12,313,2024-01-14,2024-10-31,291,1
6cojOqMjb8aDPI1M4wUMgh,38,0.25,0.981,0.00333,0.000236,0.793,0.125,126.741,0.21,0.0,9.0,1995-01-01,1995,1,1,10916,2024-09-01,2024-09-01,0,0
6crE5bktd0Kr3ihxQ4ZWpt,61,0.745,0.789,0.333,0.0,0.275,0.166,136.046,0.484,0.0,9.0,2024-02-02,2024,2,2,292,2024-02-26,2024-05-10,74,1
6cweomcd7oH1CRGxLCrpVy,28,0.585,0.166,0.592,0.934,0.0934,0.04,130.02,0.0629,1.0,1.0,2024-02-27,2024,2,27,267,2024-06-23,2024-07-09,16,0
6cyXHTix4NQ069gKJEYv41,75,0.813,0.552,0.0639,0.00667,0.0951,0.0426,112.022,0.517,0.0,4.0,2024-05-13,2024,5,13,191,2024-05-16,2024-06-06,21,2
6d0iSU9wwOk3sxSRxPkr7O,56,0.575,0.516,0.688,0.000147,0.132,0.4,119.079,0.661,0.0,2.0,2024-02-02,2024,2,2,292,2024-02-04,2024-02-17,13,1
6d29vrc4oW2eLnce53XFCK,50,0.804,0.692,0.605,0.0,0.141,0.364,103.184,0.834,1.0,10.0,2024-06-07,2024,6,7,166,2024-06-08,2024-06-09,1,1
6d3SNUhWqNXcmNE5DghE7C,61,0.789,0.512,0.259,0.0,0.103,0.06090000000000001,147.034,0.694,1.0,6.0,2023-12-01,2023,12,1,355,2023-12-03,2023-12-31,28,1
6d41Qcxk0r5zJFzG683NRt,0,0.808,0.735,0.17,2.51e-05,0.0586,0.0617,121.961,0.471,1.0,0.0,2024-06-10,2024,6,10,163,2024-06-12,2024-06-13,1,0
6d7BZ0WMfu6OlgA3hIh58P,77,0.636,0.624,0.5729999999999998,0.0,0.359,0.178,91.09,0.325,0.0,1.0,2023-11-17,2023,11,17,369,2023-11-19,2023-12-16,27,2
6dB3ZhCxLHIVU1EoVv5SnF,59,0.381,0.843,0.0463,0.0,0.103,0.309,160.916,0.257,0.0,9.0,2024-05-31,2024,5,31,173,2024-06-01,2024-06-15,14,1
6dBUzqjtbnIa1TwYbyw5CM,91,0.559,0.871,7.53e-06,0.00545,0.096,0.03969999999999999,104.97,0.572,0.0,5.0,2014-06-05,2014,6,5,3821,2023-10-18,2024-09-25,343,2
6dCcUEoqDOtQnfqsVxLEyS,52,0.667,0.814,0.0361,3.61e-05,0.968,0.0968,140.028,0.402,1.0,2.0,2023-10-16,2023,10,16,401,2023-10-22,2023-10-25,3,1
6dOtVTDdiauQNBQEDOtlAB,100,0.747,0.507,0.2,0.0608,0.117,0.0358,104.978,0.438,1.0,2.0,2024-05-17,2024,5,17,187,2024-05-17,2024-10-31,167,2
6dP4jUSraFGLZ8onWUAC0z,51,0.556,0.674,0.207,0.0,0.296,0.363,208.066,0.447,1.0,2.0,2022-03-25,2022,3,25,971,2024-02-12,2024-02-12,0,1
6dQJfND64RJy6xJQMsc3ij,72,0.758,0.8480000000000001,0.383,0.0,0.15,0.0668,128.028,0.9229999999999999,1.0,9.0,2024-07-26,2024,7,26,117,2024-07-29,2024-10-31,94,2
6dUfUi14QkuIpGA0GFFPyC,66,0.361,0.911,6.06e-05,0.00752,0.0891,0.0405,103.99899999999998,0.643,1.0,9.0,1994-08-29,1994,8,29,11041,2024-09-01,2024-09-07,6,1
6dWXUUnFdxvvpfqUrf7Myt,63,0.821,0.501,0.753,0.0,0.0729,0.0378,82.003,0.981,1.0,0.0,2020-07-28,2020,7,28,1576,2023-11-20,2023-12-07,17,1
6dXIXxMazGdBaCEFcvgCA1,55,0.718,0.585,0.801,1.01e-06,0.11,0.178,160.082,0.496,0.0,1.0,2024-04-21,2024,4,21,213,2024-04-27,2024-05-24,27,1
6dXPD2BzUrKjceT1c3eOtK,62,0.698,0.524,0.0155,0.0,0.301,0.323,148.008,0.6910000000000001,1.0,9.0,2024-09-13,2024,9,13,68,2024-09-14,2024-10-28,44,1
6dcYNJRora79VEpUj5S2w4,79,0.599,0.691,0.143,2.12e-05,0.065,0.0428,150.043,0.384,0.0,9.0,2023-12-08,2023,12,8,348,2024-02-12,2024-05-11,89,2
6dd2fGbktU3zOHHWK58nto,64,0.899,0.738,0.0762,0.0,0.101,0.0743,105.008,0.922,1.0,6.0,2024-07-08,2024,7,8,135,2024-07-10,2024-10-31,113,1
6deQoo9sdee526ujKHpin7,40,0.698,0.634,0.425,0.0,0.351,0.333,97.345,0.588,1.0,11.0,2024-10-25,2024,10,25,26,2024-10-27,2024-10-27,0,0
6df3If2RzcZ0CP79sVEuSe,70,0.801,0.47,0.361,0.000248,0.104,0.344,103.028,0.48300000000000004,0.0,11.0,2024-05-09,2024,5,9,195,2024-05-11,2024-05-18,7,1
6dgUya35uo964z7GZXM07g,90,0.74,0.697,0.0268,0.0,0.224,0.034,138.992,0.7319999999999999,1.0,8.0,2022-07-15,2022,7,15,859,2023-10-18,2024-10-31,379,2
6dhljXSqZqE6kPA23dcSxC,51,0.664,0.521,0.102,0.0,0.331,0.0458,150.575,0.848,1.0,10.0,2014-01-21,2014,1,21,3956,2024-02-12,2024-02-12,0,1
6dlkr04x93THYt2Cklv91b,53,0.40499999999999997,0.4,0.244,9.01e-06,0.115,0.0259,74.213,0.303,1.0,0.0,1991-01-01,1991,1,1,12377,2023-11-27,2023-12-28,31,1
6dpLxbF7lfCAnC9QRTjNLK,90,0.583,0.676,0.028900000000000002,0.0634,0.121,0.0298,77.002,0.134,1.0,6.0,2024-01-17,2024,1,17,308,2024-02-08,2024-05-23,105,2
6dq2NEtJvTIAIU515Pn3LM,65,0.495,0.227,0.641,0.0,0.297,0.0344,96.844,0.535,0.0,0.0,2021-11-05,2021,11,5,1111,2023-11-25,2023-12-30,35,1
6dqkb11C20YDLZNhNAzWxz,74,0.731,0.781,0.0406,0.0,0.281,0.0572,115.95000000000002,0.45600000000000007,1.0,0.0,2023-08-18,2023,8,18,460,2023-12-13,2024-02-11,60,2
6dqtXAD7TqlhZVroaUigVC,47,0.804,0.743,0.0102,0.0,0.124,0.0487,117.062,0.51,1.0,11.0,2024-08-16,2024,8,16,96,2024-08-17,2024-10-31,75,1
6drlqBh6BeYZinmYQ9qR2n,84,0.895,0.562,0.205,0.00906,0.0294,0.0461,125.02100000000002,0.9609999999999999,0.0,11.0,2023-07-27,2023,7,27,482,2023-10-18,2024-01-26,100,2
6ds6kgkB0qRSpSnxcBomCO,75,0.617,0.707,0.467,0.0,0.0481,0.0399,91.925,0.392,1.0,2.0,2023-04-13,2023,4,13,587,2023-10-18,2023-11-11,24,2
6dsXarPGibMpzgH5OfvC5P,57,0.767,0.562,0.012299999999999998,0.00178,0.236,0.19,150.039,0.4089999999999999,1.0,2.0,2024-04-19,2024,4,19,215,2024-04-20,2024-10-19,182,1
6dssAOwtB5yE68roBjTqrV,37,0.7,0.577,0.0338,0.341,0.311,0.0433,113.022,0.431,0.0,5.0,2024-03-15,2024,3,15,250,2024-08-16,2024-09-03,18,0
6dv2YE8WdcHKLUzoIuWDIY,32,0.874,0.841,0.252,3.02e-05,0.147,0.174,114.87,0.675,1.0,8.0,2024-06-13,2024,6,13,160,2024-09-19,2024-09-19,0,0
6dwBglhRdkwcb2CL9dHdJs,75,0.66,0.8640000000000001,0.272,0.0,0.042,0.0499,144.124,0.9629999999999999,1.0,2.0,2024-08-07,2024,8,7,105,2024-10-22,2024-10-31,9,2
6e3L2hYehWzDqkiMUtj3qK,44,0.519,0.844,0.702,0.0,0.391,0.16,97.079,0.226,1.0,2.0,2023-11-10,2023,11,10,376,2023-11-12,2023-11-15,3,0
6e3OK7sF64zXh4H9mmreOc,59,0.8169999999999998,0.727,0.339,0.05029999999999999,0.123,0.245,101.955,0.678,1.0,2.0,2024-09-06,2024,9,6,75,2024-09-07,2024-10-25,48,1
6e5L42GYpMs0jHODC9VEes,56,0.516,0.84,0.00523,0.0,0.0536,0.0772,197.977,0.526,1.0,7.0,2024-09-02,2024,9,2,79,2024-09-04,2024-09-07,3,1
6e5byyKtx6R0h66gagelPe,63,0.7,0.914,0.168,0.0,0.761,0.0539,149.918,0.776,0.0,2.0,2023-10-09,2023,10,9,408,2023-11-17,2023-11-17,0,1
6e7KGsngU13kguy5hTvSxe,60,0.845,0.604,0.109,0.0,0.206,0.136,142.007,0.916,1.0,1.0,2022-01-13,2022,1,13,1042,2024-01-18,2024-01-28,10,1
6e7hcO8NGEmL1Gd0PH1LVz,57,0.7619999999999999,0.796,0.00324,0.000422,0.101,0.181,180.03,0.545,1.0,11.0,2024-02-16,2024,2,16,278,2024-02-18,2024-02-23,5,1
6e7oHe23DEca4sEOgu5bPd,0,0.649,0.564,0.297,0.405,0.123,0.0439,170.099,0.909,0.0,1.0,2024-02-23,2024,2,23,271,2024-02-25,2024-02-25,0,0
6e8jTJ7CE1Kt4M2mlooZ5J,26,0.638,0.7,0.268,8e-05,0.297,0.0915,160.011,0.534,0.0,4.0,2024-03-22,2024,3,22,243,2024-03-23,2024-03-23,0,0
6e9MHg7H3aWv8d0zTwqMug,34,0.592,0.604,0.348,0.0,0.0808,0.109,96.942,0.383,0.0,3.0,2023-11-09,2023,11,9,377,2023-11-12,2023-11-13,1,0
6eEaKACtcxGCHARK6s8DTT,10,0.584,0.49,0.491,6.64e-05,0.399,0.0273,90.044,0.132,0.0,6.0,2024-01-25,2024,1,25,300,2024-01-27,2024-01-27,0,0
6eGeSrKdUUYpXaq8BDDwZO,71,0.771,0.886,0.0619,0.284,0.0908,0.0685,90.007,0.853,1.0,1.0,2004-01-01,2004,1,1,7629,2024-03-26,2024-04-24,29,2
6eJUG282cUKuIoa72sEsqO,85,0.807,0.789,0.06110000000000001,0.0,0.722,0.0769,129.992,0.808,0.0,11.0,2023-12-15,2023,12,15,341,2024-01-29,2024-03-18,49,2
6eK3D9wcJhv7RDtpsqPBXs,64,0.654,0.714,0.265,0.0,0.117,0.0702,135.901,0.51,1.0,6.0,2024-01-04,2024,1,4,321,2024-01-06,2024-03-28,82,1
6eOkPlrX4xxjBC83wElKzG,35,0.49400000000000005,0.748,0.0914,0.584,0.0845,0.0653,149.984,0.45,1.0,3.0,2024-05-31,2024,5,31,173,2024-06-01,2024-06-07,6,0
6eSMc314qnbsO4sYxDGoqb,65,0.661,0.395,0.69,0.0,0.345,0.0242,100.016,0.233,1.0,2.0,2024-03-15,2024,3,15,250,2024-03-30,2024-04-11,12,1
6eZ9sIqtEqzPkGR3G9z2Pl,71,0.697,0.7760000000000001,0.168,0.0,0.0512,0.0464,102.08999999999999,0.715,1.0,8.0,2014-10-17,2014,10,17,3687,2023-10-27,2023-11-19,23,2
6eaaIxWaso3ooRdPDS5PuN,63,0.753,0.584,0.377,0.000587,0.0892,0.112,89.022,0.892,0.0,1.0,2023-07-07,2023,7,7,502,2023-10-18,2024-02-27,132,1
6ebiZ791hh3KPSw8TcCPK7,14,0.445,0.531,0.833,2.2e-05,0.113,0.0393,89.641,0.49,1.0,7.0,2024-01-05,2024,1,5,320,2024-01-07,2024-01-07,0,0
6ebo7CQn4ILLGvXRmXHhQz,79,0.85,0.546,0.161,6.13e-06,0.296,0.0654,92.002,0.9059999999999999,1.0,2.0,2023-02-16,2023,2,16,643,2024-05-02,2024-10-08,159,2
6ed4S0as5mj3nSK81HJuyz,79,0.686,0.62,0.443,0.0,0.127,0.138,144.033,0.695,0.0,5.0,2023-06-16,2023,6,16,523,2023-10-18,2024-02-17,122,2
6eeinYVA4kc7ZkN7irTmzK,57,0.766,0.63,0.156,8.53e-06,0.331,0.0969,101.0,0.568,0.0,11.0,2024-04-14,2024,4,14,220,2024-04-17,2024-04-30,13,1
6eg1GFb4o455b1WsvPwMUY,42,0.81,0.546,0.0713,0.0164,0.0422,0.046,112.015,0.574,1.0,1.0,2024-02-16,2024,2,16,278,2024-02-18,2024-02-19,1,0
6egfWbtFFhMToV2DvmEzmo,77,0.635,0.273,0.94,0.0,0.0928,0.0278,100.956,0.462,1.0,9.0,2024-05-24,2024,5,24,180,2024-06-29,2024-09-07,70,2
6ehfnR8flPvsazuQyLGc6j,72,0.792,0.767,0.0554,4.06e-06,0.26,0.0875,108.019,0.679,1.0,8.0,2023-08-28,2023,8,28,450,2023-11-16,2023-12-26,40,2
6eldmQ56gAtXN55c7MuH8N,68,0.815,0.48100000000000004,0.171,0.005910000000000001,0.0666,0.247,130.168,0.649,1.0,1.0,2024-10-04,2024,10,4,47,2024-10-06,2024-10-31,25,1
6enUH4ma5KwzXyCucty8yT,13,0.524,0.834,0.12,0.0,0.0457,0.0778,108.134,0.505,0.0,8.0,2024-04-09,2024,4,9,225,2024-04-10,2024-04-10,0,0
6epWbDEEEOakzBeyNr69MO,77,0.43,0.797,0.0181,0.0,0.251,0.231,178.207,0.119,0.0,4.0,2024-01-06,2024,1,6,319,2024-01-08,2024-10-09,275,2
6eqWA6blXyJWkt2BjZdX8d,57,0.428,0.286,0.913,0.0,0.559,0.0451,60.042,0.292,0.0,11.0,2021-11-03,2021,11,3,1113,2024-08-27,2024-08-28,1,1
6es8JwcQCgbGExIKlC6NKP,44,0.747,0.585,0.394,0.00207,0.156,0.0391,106.019,0.549,0.0,0.0,2022-10-03,2022,10,3,779,2024-02-20,2024-02-23,3,0
6esBajH4pfY0i61Vr53QWR,64,0.818,0.607,0.389,2.37e-06,0.099,0.186,150.004,0.824,0.0,9.0,2023-12-07,2023,12,7,349,2024-06-22,2024-10-31,131,1
6euFaM8LzmCVFBG2shDzsB,0,0.658,0.717,0.325,0.000978,0.108,0.15,140.036,0.343,1.0,2.0,2024-02-22,2024,2,22,272,2024-02-25,2024-02-25,0,0
6euqOfQXC3YdneT6bGTyI6,62,0.637,0.777,0.235,0.0204,0.0641,0.0789,170.051,0.11899999999999998,0.0,1.0,2024-01-12,2024,1,12,313,2024-01-14,2024-02-03,20,1
6ex1Pz3pntgy4NPtxHXN2V,59,0.807,0.8930000000000001,0.0451,2.79e-05,0.36599999999999994,0.0347,126.01100000000001,0.537,0.0,11.0,2020-01-01,2020,1,1,1785,2024-08-04,2024-09-02,29,1
6eyJuobFFGXLAOOkxrIdSV,60,0.69,0.401,0.749,0.000522,0.111,0.0493,95.009,0.463,1.0,8.0,2024-08-30,2024,8,30,82,2024-08-31,2024-10-31,61,1
6ezYHltHYhuJckdCsYsRJI,79,0.701,0.588,0.461,0.0,0.24,0.0475,123.078,0.394,0.0,8.0,2023-09-25,2023,9,25,422,2023-10-18,2023-11-04,17,2
6f1ItURUe2tNS3zwQUyeaG,54,0.759,0.674,0.121,0.00106,0.116,0.0321,126.069,0.8709999999999999,0.0,9.0,2024-04-18,2024,4,18,216,2024-04-20,2024-04-26,6,1
6f2nWEm8aqMxKZtlxsyxWD,46,0.63,0.283,0.773,1.88e-06,0.0966,0.0368,142.772,0.405,1.0,9.0,2024-01-26,2024,1,26,299,2024-01-28,2024-01-28,0,1
6f2zjW2WOXWwbEd1N6xr0I,33,0.621,0.525,0.83,0.0,0.377,0.284,137.503,0.271,0.0,7.0,2024-01-18,2024,1,18,307,2024-01-27,2024-01-27,0,0
6f4CAdAmrOfGH3FOfwHMSV,66,0.845,0.557,0.138,5.22e-06,0.23000000000000004,0.0423,124.949,0.609,1.0,2.0,2023-08-21,2023,8,21,457,2023-10-18,2023-10-27,9,1
6f5P5n98ZkYG7Kveh4N5kh,65,0.873,0.805,0.267,0.757,0.505,0.199,119.022,0.78,0.0,10.0,2023-11-03,2023,11,3,383,2023-11-05,2023-11-25,20,1
6f5Rg365HweagAIch5Tco6,59,0.412,0.449,0.839,0.00558,0.0865,0.10799999999999998,82.381,0.11899999999999998,0.0,10.0,2024-02-16,2024,2,16,278,2024-02-18,2024-03-09,20,1
6f7M5UzYYeLFCMIBQhxk2J,65,0.48599999999999993,0.305,0.729,0.0,0.0857,0.0272,100.045,0.37,1.0,0.0,2024-07-09,2024,7,9,134,2024-07-15,2024-09-27,74,1
6f8PWwc97weAep3rXAeXyv,59,0.7559999999999999,0.654,0.0694,0.0,0.408,0.152,139.976,0.427,0.0,4.0,2023-12-01,2023,12,1,355,2023-12-03,2023-12-08,5,1
6fAQNPY3jkRAKs75NqvdLS,57,0.74,0.747,0.037,0.00995,0.236,0.0513,113.027,0.437,1.0,5.0,2023-10-27,2023,10,27,390,2023-12-04,2023-12-17,13,1
6fB3geutZ5t5bp5d9y2ZoL,1,0.534,0.585,0.194,0.00324,0.0513,0.181,125.616,0.506,0.0,6.0,2024-02-09,2024,2,9,285,2024-02-13,2024-02-13,0,0
6fDWIHsi9yw805Op5G6dtD,53,0.764,0.9279999999999999,0.108,0.0,0.162,0.313,92.94,0.713,0.0,10.0,2023-06-16,2023,6,16,523,2023-10-18,2024-01-01,75,1
6fDv1d2oNwkA8xZgy8FeRb,28,0.632,0.143,0.0603,0.779,0.103,0.0317,129.983,0.231,1.0,1.0,2024-02-28,2024,2,28,266,2024-06-25,2024-07-09,14,0
6fFrnFGaVB2bWPKHxdXAWO,56,0.408,0.31700000000000006,0.597,0.00853,0.09719999999999998,0.0594,128.479,0.198,0.0,10.0,2021-11-21,2021,11,21,1095,2024-04-06,2024-04-18,12,1
6fG0TZQMCCUjTlWwB5WyGP,0,0.75,0.753,0.0366,0.00146,0.121,0.0585,110.02,0.499,1.0,1.0,2024-01-26,2024,1,26,299,2024-01-28,2024-01-28,0,0
6fGv8gVguSvWq7q7JrHBbY,47,0.864,0.605,0.00747,0.0,0.113,0.0424,93.019,0.76,1.0,1.0,2023-11-09,2023,11,9,377,2023-11-12,2023-11-12,0,1
6fORpZeVACbxNYPILlldfZ,45,0.815,0.9369999999999999,0.237,0.0,0.08590000000000002,0.043199999999999995,143.992,0.985,0.0,7.0,2024-02-07,2024,2,7,287,2024-07-08,2024-07-15,7,0
6fPan2saHdFaIHuTSatORv,90,0.467,0.392,0.2,0.0174,0.106,0.0908,145.104,0.313,1.0,9.0,2024-05-17,2024,5,17,187,2024-05-17,2024-07-11,55,2
6fPrHPV507dPlPaV1AkpfG,61,0.652,0.733,0.33,0.0,0.337,0.0604,150.064,0.727,0.0,6.0,2023-09-29,2023,9,29,418,2024-06-03,2024-06-25,22,1
